Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
209	0.001000	0.008588	0.069817	98.944000	91.340000	99.908000	97.890000	
210	0.001000	0.007986	0.069907	99.072000	91.560000	99.914000	98.140000	
211	0.001000	0.008279	0.070237	99.032000	91.290000	99.916000	97.870000	
212	0.001000	0.008334	0.070588	99.036000	91.150000	99.906000	98.120000	
213	0.001000	0.008018	0.070714	99.078000	91.340000	99.914000	98.010000	
214	0.001000	0.008335	0.070843	99.030000	91.250000	99.920000	98.260000	
215	0.001000	0.007795	0.071810	99.066000	91.100000	99.922000	97.630000	
216	0.001000	0.008178	0.072130	99.022000	91.240000	99.918000	97.940000	
217	0.001000	0.007694	0.070641	99.132000	91.250000	99.922000	97.800000	
218	0.001000	0.007338	0.070714	99.156000	91.430000	99.928000	98.220000	
219	0.001000	0.007614	0.070278	99.112000	91.350000	99.924000	98.020000	
220	0.001000	0.007803	0.070681	99.082000	91.460000	99.932000	98.050000	
221	0.001000	0.007081	0.071614	99.168000	91.370000	99.940000	97.840000	
222	0.001000	0.007810	0.071174	99.010000	91.270000	99.924000	97.640000	
223	0.001000	0.007748	0.072085	99.050000	91.160000	99.942000	97.660000	
224	0.001000	0.007281	0.071673	99.176000	91.260000	99.932000	97.840000	
225	0.000100	0.006899	0.070653	99.180000	91.430000	99.950000	97.830000	
226	0.000100	0.006178	0.070537	99.306000	91.300000	99.956000	97.810000	
227	0.000100	0.006042	0.070410	99.326000	91.430000	99.950000	97.850000	
228	0.000100	0.006154	0.069949	99.324000	91.410000	99.952000	97.880000	
229	0.000100	0.006158	0.069612	99.308000	91.530000	99.962000	97.850000	
230	0.000100	0.006576	0.069984	99.258000	91.560000	99.936000	97.760000	
231	0.000100	0.006140	0.070010	99.298000	91.500000	99.924000	97.800000	
232	0.000100	0.005879	0.069830	99.346000	91.560000	99.936000	97.750000	
233	0.000100	0.005937	0.069836	99.344000	91.390000	99.938000	97.680000	
234	0.000100	0.005693	0.070069	99.376000	91.520000	99.948000	97.720000	
235	0.000100	0.005794	0.069782	99.340000	91.540000	99.948000	97.840000	
236	0.000100	0.005818	0.069720	99.348000	91.510000	99.944000	97.820000	
237	0.000100	0.005641	0.069858	99.390000	91.520000	99.946000	97.590000	
238	0.000100	0.005827	0.070040	99.344000	91.410000	99.950000	97.670000	
239	0.000100	0.005518	0.070239	99.402000	91.440000	99.942000	97.750000	
240	0.000100	0.005567	0.070896	99.378000	91.320000	99.942000	97.720000	
241	0.000100	0.005509	0.070636	99.414000	91.420000	99.952000	97.760000	
242	0.000100	0.005758	0.070563	99.368000	91.310000	99.940000	97.540000	
243	0.000100	0.005396	0.070526	99.404000	91.420000	99.952000	97.580000	
244	0.000100	0.005483	0.070344	99.398000	91.520000	99.950000	97.660000	
245	0.000100	0.005657	0.070446	99.398000	91.480000	99.948000	97.670000	
246	0.000100	0.005906	0.070127	99.318000	91.510000	99.942000	97.710000	
247	0.000100	0.005805	0.070949	99.372000	91.460000	99.950000	97.740000	
248	0.000100	0.005381	0.070241	99.432000	91.430000	99.938000	97.580000	
249	0.000100	0.005295	0.069999	99.458000	91.530000	99.956000	97.580000	
250	0.000100	0.005275	0.070644	99.416000	91.380000	99.938000	97.690000	
